3961 100 0 0 10
585 1 26 15 10 13
585 15 48 35 13 1
585 22 37 49 16 11
585 42 40 30 42 7
586 0 4 32 43 6
586 13 2 26 15 5
586 24 0 23 32 7
586 25 24 13 24 4
587 7 24 3 30 5
587 16 29 1 24 8
587 22 49 11 21 8
587 33 45 29 43 5
587 46 14 27 20 7
588 27 21 47 1 5
589 6 12 45 47 9
589 15 16 35 42 8
589 20 18 15 8 7
589 30 19 36 20 6
589 31 6 45 25 12
589 39 12 49 43 9
589 42 7 34 35 7
589 42 40 41 2 2
590 2 35 43 15 4
590 12 37 36 44 3
590 21 13 34 40 3
591 0 7 1 16 6
591 0 23 39 14 10
591 14 40 44 17 5
591 18 6 26 22 2
591 22 41 44 14 8
592 28 18 6 39 6
592 49 45 37 45 11
593 0 32 13 10 3
593 4 8 30 17 11
593 16 12 31 21 10
594 4 25 21 45 3
594 40 11 42 8 4
594 42 10 49 17 6
594 44 19 8 2 8
594 48 15 40 16 5
595 5 12 5 36 6
595 24 47 11 14 10
595 40 32 28 25 5
595 41 30 23 1 6
596 9 39 17 38 4
596 29 38 46 23 13
597 9 44 16 18 6
597 10 8 38 14 5
597 10 29 11 9 7
597 28 23 20 22 6
597 28 37 48 41 8
597 48 47 1 0 5
598 10 25 42 20 6
598 24 9 45 31 5
598 33 30 1 27 8
599 12 0 45 39 7
599 20 3 22 28 7
599 40 45 18 1 6
600 0 42 39 0 14
600 16 10 47 29 7
600 17 4 3 48 11
600 25 46 1 13 9
600 33 25 21 25 8
601 8 44 44 26 8
601 17 11 36 13 2
601 26 25 15 39 8
601 32 48 18 2 4
602 0 34 22 41 10
602 44 24 39 38 5
603 12 16 44 41 7
603 21 43 23 8 14
603 39 42 30 49 6
603 44 46 42 9 9
604 4 49 31 32 7
604 20 11 41 43 10
604 29 23 25 11 6
604 30 49 48 11 5
606 9 28 34 34 3
606 14 14 39 34 9
606 19 18 33 3 6
606 39 15 21 24 4
607 0 35 35 14 16
607 22 26 26 41 6
607 40 8 7 0 3
607 44 49 48 1 2
608 15 10 13 13 4
608 28 33 39 28 7
608 35 23 9 25 3
608 35 34 25 13 6
608 47 20 21 6 5
609 18 34 33 38 7
609 28 37 5 9 12
609 29 49 48 35 7
609 33 23 0 8 4
609 45 22 41 11 4
610 2 5 13 46 5
610 3 12 35 6 6
610 10 13 39 35 10
610 38 18 27 11 8
610 49 28 24 40 9
611 22 12 42 32 7
611 40 9 10 36 7
611 43 0 18 7 9
612 0 34 25 22 7
612 16 11 43 31 2
612 23 20 0 23 13
612 28 18 37 42 6
612 33 18 15 16 6
612 46 42 37 43 4
613 3 5 6 8 5
613 21 19 28 43 4
613 25 18 16 44 5
613 37 32 47 10 6
613 42 0 32 46 8
613 48 26 47 17 4
613 49 40 8 8 5
614 19 33 46 32 7
614 23 8 35 34 8
614 32 17 46 7 8
615 5 13 0 19 8
615 30 44 6 47 5
615 45 16 46 49 4
615 46 11 4 34 4
616 4 23 48 3 5
616 7 5 16 35 8
616 22 48 25 32 5
616 26 14 9 2 4
616 35 48 3 29 9
617 31 46 23 12 12
617 46 46 27 15 7
618 14 44 44 47 1
618 38 38 41 30 2
619 0 34 28 40 5
619 11 17 20 7 11
619 17 12 10 15 9
620 10 22 38 9 3
620 13 18 33 30 8
620 38 24 5 37 8
620 42 14 32 30 9
621 32 36 39 29 10
621 33 12 27 23 4
622 29 45 14 21 7
622 38 8 1 35 6
622 44 7 44 45 8
623 1 24 1 4 4
623 26 20 17 39 11
623 38 11 32 29 5
623 40 14 23 0 4
623 41 0 1 25 4
623 44 27 16 34 7
624 4 35 34 15 7
624 12 28 8 2 7
624 24 29 33 31 9
624 35 16 35 37 6
624 43 17 1 22 4
624 44 17 0 37 5
625 35 9 48 30 10
625 41 29 5 43 1
626 34 43 39 27 3
627 3 0 8 33 3
627 19 39 4 32 6
627 32 42 40 14 5
628 10 36 46 20 10
628 26 7 29 23 7
628 30 9 14 12 17
628 31 36 22 29 4
628 36 38 9 13 10
629 4 11 23 49 5
629 34 1 38 9 3
629 45 36 46 19 5
630 11 0 3 12 6
630 20 7 9 27 2
630 22 31 36 32 5
631 32 13 43 20 7
631 37 36 34 19 6
631 38 8 39 0 8
631 39 46 28 24 11
631 41 2 39 35 11
632 11 11 41 37 3
632 45 30 49 20 5
633 6 0 4 45 5
633 36 33 42 3 12
634 20 46 29 45 8
634 27 6 0 44 16
634 49 34 6 47 2
635 11 16 22 22 4
636 24 32 18 42 4
636 42 34 45 36 4
637 0 16 35 49 3
637 5 7 3 14 8
637 5 14 47 27 9
637 24 10 1 40 7
637 30 5 9 15 7
637 31 27 33 44 5
637 33 26 5 11 7
637 41 42 33 39 8
637 42 44 47 5 8
637 49 7 28 30 5
638 18 2 3 30 7
639 25 21 33 37 3
639 26 41 32 4 5
639 43 49 31 26 3
640 19 45 38 34 4
640 23 24 38 20 6
640 23 43 37 14 4
640 44 24 1 46 3
640 45 48 49 39 4
641 5 12 40 6 5
641 19 7 21 30 7
642 0 20 37 0 3
642 2 7 23 22 5
642 3 46 32 17 4
642 4 8 24 6 3
642 25 24 21 14 7
642 36 32 13 27 0
642 47 0 45 15 2
643 0 7 47 23 7
643 3 44 27 40 4
643 5 29 43 45 4
643 34 33 21 21 6
643 38 4 1 34 7
643 38 29 39 16 9
644 5 0 41 16 7
644 7 16 12 0 9
644 13 3 46 44 7
644 23 43 3 43 9
644 27 7 4 37 9
644 32 36 0 33 5
644 36 26 25 27 5
644 43 30 40 15 5
644 44 15 49 31 8
645 33 15 22 8 3
645 41 26 45 1 7
645 45 40 29 37 3
645 48 19 1 13 8
646 11 15 38 8 6
646 38 40 7 2 7
646 40 0 11 15 2
646 44 0 10 13 6
647 3 1 43 34 6
647 24 17 29 28 6
647 32 49 39 8 4
648 13 25 31 43 6
648 19 0 35 34 10
648 30 35 38 45 7
648 37 33 37 12 4
648 44 38 46 9 7
649 5 25 1 18 10
649 17 35 39 8 6
649 23 42 16 10 5
649 31 23 2 41 6
649 44 38 6 9 4
649 45 14 2 24 6
649 45 35 1 46 9
649 45 40 37 11 4
650 10 36 40 10 5
650 12 46 16 41 1
650 14 38 33 12 7
650 15 38 12 38 2
650 46 42 5 2 5
651 25 44 40 23 7
651 31 15 41 18 7
651 34 25 21 7 6
651 36 13 2 40 6
652 18 18 22 19 4
652 18 21 26 13 8
653 7 14 45 26 7
653 25 24 17 30 5
654 6 29 7 49 11
654 7 33 4 14 6
654 21 34 37 5 10
654 30 28 48 32 7
654 30 48 32 43 6
656 16 26 1 2 8
656 18 39 35 35 4
656 42 36 23 8 13
656 43 19 26 36 11
656 43 38 48 21 7
656 48 15 4 35 7
657 24 19 25 13 6
657 26 5 6 27 3
657 33 34 3 12 6
657 47 16 4 12 9
658 9 3 40 43 6
658 31 16 1 0 12
659 0 40 4 19 12
659 9 40 44 0 10
659 25 12 35 36 7
660 9 49 5 49 3
660 49 5 44 39 5
661 24 30 38 40 7
661 38 14 39 48 10
662 5 21 12 12 5
662 5 30 41 6 12
662 18 16 30 38 8
662 37 34 22 38 8
663 23 28 0 28 7
663 28 23 26 37 7
663 29 42 6 22 4
663 31 39 12 41 7
663 35 17 6 16 8
663 42 19 0 28 6
664 6 44 31 11 4
664 22 12 25 2 5
664 39 30 8 49 6
664 40 14 32 41 6
665 3 48 4 7 9
666 2 16 35 49 9
666 7 39 6 34 5
666 31 29 0 4 4
666 33 9 6 47 8
666 44 0 26 5 7
667 5 12 30 47 7
668 0 17 23 35 2
668 4 31 47 36 7
668 10 0 11 30 2
669 6 29 11 22 4
669 11 12 11 44 3
669 17 28 6 10 6
669 20 16 6 8 6
669 29 7 32 9 4
669 39 8 46 32 1
670 0 38 21 34 5
670 22 28 48 26 8
670 49 5 48 18 3
671 20 49 38 14 4
671 36 18 8 9 6
671 45 22 14 42 8
672 13 16 18 16 4
672 24 11 11 20 4
672 32 41 7 49 6
672 37 39 19 2 13
672 37 40 23 2 6
672 46 16 28 8 4
673 0 11 21 40 7
673 9 49 36 31 5
673 30 49 24 1 5
673 42 4 43 21 5
673 49 17 19 1 5
674 3 18 39 42 7
674 4 49 29 11 4
674 16 7 46 28 3
674 46 29 11 2 6
675 21 9 5 39 3
675 41 0 36 35 5
676 0 10 1 49 4
676 7 43 46 27 10
676 14 14 24 40 6
676 32 17 22 17 1
676 34 8 24 7 6
676 44 3 22 25 3
677 5 29 12 30 6
677 21 37 43 15 8
677 44 10 38 16 4
678 0 39 31 13 7
678 0 40 7 27 1
678 6 49 43 31 10
678 35 26 43 12 11
678 39 17 27 1 3
679 0 28 4 29 4
679 5 12 33 36 11
679 28 13 5 18 6
679 29 46 4 0 16
679 35 5 0 47 9
679 41 40 25 40 7
679 49 31 14 24 2
680 20 4 18 12 9
680 43 4 42 42 9
681 9 39 37 1 7
681 49 23 41 43 6
682 4 24 31 40 5
682 25 0 16 4 10
682 27 39 41 37 3
682 34 3 36 6 4
682 45 30 40 21 4
683 0 32 5 36 8
683 31 29 32 21 8
683 38 49 38 5 3
684 16 38 10 10 8
684 41 39 32 42 4
684 43 5 26 47 9
684 45 21 9 13 5
685 4 0 38 41 6
685 11 6 19 49 8
685 45 21 28 45 5
686 13 19 4 30 14
686 48 32 4 12 3
687 3 43 10 24 5
687 4 6 5 47 4
687 39 15 42 22 6
687 39 44 3 29 14
688 2 37 49 23 4
688 9 23 28 11 5
688 18 14 46 48 7
688 33 38 29 23 4
689 0 0 30 13 1
689 7 6 14 41 4
689 7 23 35 3 7
689 10 33 5 4 5
689 49 39 47 48 9
690 1 13 42 4 6
690 7 28 13 23 10
690 18 34 29 45 3
690 28 9 1 19 8
691 0 30 7 7 9
691 9 26 2 34 3
691 24 36 16 32 2
691 29 7 1 34 7
691 41 34 30 1 3
692 1 25 3 46 8
692 7 15 46 28 2
692 30 36 4 12 2
693 6 14 14 21 9
693 21 14 16 33 7
693 43 41 26 37 6
694 0 36 32 17 6
694 30 42 40 42 5
694 34 3 3 41 5
694 49 24 5 31 3
695 18 37 17 20 10
695 41 27 38 5 6
696 0 4 39 41 6
696 0 4 41 18 9
696 1 33 10 46 10
696 8 45 17 11 5
696 20 3 11 31 11
696 24 12 0 17 5
696 35 7 42 13 4
696 45 13 36 45 4
697 7 13 35 14 5
697 10 44 30 9 8
697 13 44 20 25 10
698 0 26 11 36 5
699 5 5 17 29 6
699 7 1 34 43 3
699 27 0 40 39 5
699 33 17 2 6 5
699 37 38 42 25 15
699 42 4 12 10 5
700 39 23 22 12 4
700 47 49 33 40 1
701 6 37 21 7 6
701 10 44 29 10 7
701 28 43 47 43 10
701 35 10 34 12 2
701 36 9 47 16 7
701 49 31 18 38 6
702 41 27 34 6 12
702 41 42 21 36 5
703 4 49 44 37 3
703 10 15 36 1 8
703 15 20 12 19 3
703 43 45 44 12 8
704 16 30 1 0 3
704 20 36 11 29 6
704 27 35 37 28 9
704 34 41 41 49 9
706 5 30 35 34 9
706 9 37 12 31 7
706 18 4 41 44 4
706 40 38 16 20 8
706 40 43 28 32 3
706 44 32 39 19 9
707 8 24 5 32 2
707 12 22 13 34 4
708 10 49 4 16 9
708 22 25 19 43 1
708 29 25 31 32 4
708 30 46 1 8 4
708 40 37 19 3 7
709 19 0 21 2 3
709 31 11 5 15 4
710 12 34 43 6 6
710 49 24 7 30 6
711 8 8 4 36 6
711 9 7 40 2 4
711 16 0 43 21 8
711 24 2 35 7 8
711 33 32 44 16 5
711 34 41 11 6 6
711 48 17 29 3 7
712 10 23 32 12 6
712 20 7 15 16 10
712 29 49 12 6 3
712 37 9 47 39 5
712 41 14 3 2 3
713 0 27 45 49 7
713 17 25 7 29 7
713 26 12 35 36 11
713 26 43 24 38 6
713 39 8 1 15 4
713 47 31 46 5 4
714 9 3 30 14 7
714 13 20 30 28 4
714 39 11 44 28 6
714 47 0 15 42 3
715 0 20 32 45 2
715 10 33 24 35 6
715 25 0 35 35 7
715 26 11 36 7 10
715 36 49 1 28 1
715 48 20 25 42 5
716 22 7 10 17 7
716 29 16 19 42 13
717 21 47 30 7 4
717 28 39 24 3 9
717 33 10 32 47 10
718 0 49 48 36 6
718 6 44 45 24 10
718 18 37 44 41 4
718 19 0 40 17 5
718 20 29 24 38 8
718 35 43 41 36 6
718 47 42 20 18 2
719 6 26 0 46 10
719 9 37 22 3 12
719 16 32 41 10 6
719 38 21 26 1 10
720 0 25 7 13 8
720 32 45 18 42 5
720 39 0 9 0 5
721 11 26 31 17 7
721 14 15 5 8 7
721 15 30 9 37 3
721 31 0 11 4 16
722 11 8 10 39 7
722 37 0 1 45 12
723 3 39 6 9 10
723 20 41 36 19 8
723 33 29 14 39 9
724 18 40 14 44 5
724 31 29 22 35 11
725 3 10 41 20 6
725 12 46 43 4 3
725 14 47 34 16 11
725 17 12 19 43 9
725 37 20 45 23 4
725 45 44 44 35 9
725 48 14 43 41 7
725 49 27 45 18 5
726 0 49 24 0 5
726 8 30 19 39 5
726 31 6 38 5 6
726 36 34 15 22 10
727 2 20 3 31 5
727 3 0 1 14 2
727 6 17 8 9 8
727 22 48 48 33 5
727 36 4 16 42 5
728 32 33 30 44 11
728 43 33 27 29 5
728 49 28 31 48 7
729 21 29 12 21 7
729 33 43 27 29 8
730 4 4 46 15 8
730 6 28 4 17 2
730 11 18 9 16 2
730 18 12 38 47 9
730 24 34 17 23 1
730 32 32 32 37 4
730 45 45 47 16 4
731 6 10 6 41 7
731 46 10 15 45 7
732 31 18 15 0 2
732 48 40 33 10 8
733 16 38 35 13 9
733 17 47 37 12 10
733 27 28 2 30 6
733 34 14 38 34 9
733 40 6 19 43 6
734 13 19 0 0 7
734 19 33 26 47 12
734 32 0 17 13 5
734 39 35 24 1 5
734 40 26 32 6 11
735 3 11 8 1 10
735 33 5 38 17 8
735 34 14 37 41 5
735 39 0 29 15 8
735 42 19 44 39 8
736 0 15 37 5 2
736 3 34 46 43 5
736 10 42 38 5 9
736 26 40 45 49 8
736 38 21 4 5 6
736 39 21 7 43 13
737 4 43 15 0 4
737 48 24 1 2 10
738 16 14 38 25 4
738 36 45 12 5 7
739 0 18 42 13 6
739 1 0 30 3 6
739 3 33 1 5 7
739 12 9 8 7 5
739 13 21 49 38 5
739 14 0 41 23 6
740 0 9 27 43 12
740 0 49 35 17 3
740 3 31 15 28 2
740 29 12 38 19 4
740 35 18 43 32 10
741 20 35 11 17 2
741 44 34 45 15 8
742 4 17 24 35 1
742 8 11 5 0 3
742 14 26 31 24 6
742 19 0 25 35 8
742 24 1 16 46 7
742 25 0 32 29 10
742 34 39 24 20 4
742 44 33 10 48 3
743 38 4 14 26 2
743 38 46 20 19 7
744 1 32 36 10 6
744 18 42 18 9 15
744 34 38 25 22 8
744 35 22 40 3 10
744 38 8 8 18 7
745 5 5 34 8 6
745 28 46 36 15 6
745 30 44 20 10 8
745 49 41 20 16 5
746 11 25 0 11 5
746 24 14 3 43 10
747 3 11 28 31 6
747 5 40 35 20 7
747 10 11 45 10 7
747 35 43 38 36 6
748 10 29 31 41 9
748 21 38 9 9 4
748 21 39 24 27 5
748 30 30 18 39 13
748 41 6 1 44 6
749 30 30 23 37 11
749 31 30 10 22 9
750 3 1 16 43 6
750 11 5 13 35 4
750 27 0 2 24 3
750 31 49 19 41 8
750 39 19 21 24 4
750 43 31 43 1 9
750 44 25 33 26 5
751 9 42 43 35 9
751 28 49 21 25 10
751 47 38 18 25 8
751 49 12 0 19 10
752 3 12 8 29 6
752 26 42 32 30 7
752 38 23 33 26 7
752 41 49 40 13 4
753 6 2 25 37 9
753 26 6 13 2 7
753 49 31 3 10 8
754 1 28 20 14 8
754 18 5 3 44 9
754 23 0 11 39 4
755 10 11 38 47 10
755 29 6 3 28 4
755 34 16 24 16 9
755 48 49 2 22 3
755 49 28 8 0 10
756 4 1 17 25 7
756 33 18 2 39 7
756 36 16 42 26 12
757 9 1 34 10 6
757 21 38 45 28 9
757 40 46 31 0 10
758 13 8 31 10 10
758 31 1 16 0 4
758 39 27 47 22 3
759 13 17 9 19 5
759 36 40 49 26 11
760 1 6 29 28 2
760 12 40 7 7 6
760 49 28 42 27 7
761 30 14 30 23 8
762 19 42 9 30 3
762 28 25 5 46 8
762 35 27 6 40 9
762 40 11 5 35 13
763 14 42 9 38 7
763 25 15 22 14 3
763 35 27 14 36 3
763 38 39 42 23 7
764 10 15 34 37 3
764 32 9 48 42 10
764 34 28 9 44 4
765 34 12 47 48 4
766 19 0 34 12 6
767 8 4 12 2 5
767 14 21 48 31 5
767 19 40 36 45 5
767 24 15 27 41 1
767 26 28 20 14 4
767 34 33 28 47 8
767 41 27 26 6 8
767 47 16 15 0 6
767 49 24 13 1 4
768 0 6 22 0 5
768 19 2 23 1 4
768 35 45 48 11 9
768 38 31 48 12 10
768 45 9 10 41 7
769 9 2 14 35 8
769 31 33 22 21 5
770 0 44 5 8 3
770 10 22 45 45 7
770 12 2 28 34 6
770 13 32 2 9 3
770 17 23 14 27 5
770 21 45 19 18 6
770 25 31 44 20 5
770 49 36 25 28 7
771 14 5 44 24 8
771 29 33 21 23 9
771 33 4 2 33 6
771 33 39 43 7 6
771 41 48 19 3 14
772 7 48 28 25 4
772 9 13 33 12 7
772 17 7 29 6 8
772 19 49 42 23 10
772 40 10 26 41 12
772 42 6 15 19 9
773 16 25 34 0 5
773 22 35 18 3 4
773 40 8 36 10 5
773 47 12 16 20 7
774 11 34 26 22 9
774 35 14 25 32 3
774 38 5 21 33 0
774 40 22 20 8 3
774 49 14 10 5 8
775 11 36 12 15 6
775 13 17 15 37 15
775 23 17 44 27 6
775 45 34 12 22 3
776 8 43 1 11 1
777 16 7 10 13 7
777 27 40 3 43 5
777 39 30 31 44 6
779 11 3 22 36 4
779 23 31 44 44 6
780 9 31 6 8 14
780 14 13 41 7 10
780 18 13 23 3 7
780 21 16 19 32 5
781 10 26 45 10 5
781 12 7 30 30 2
781 22 14 40 41 3
781 34 14 44 2 5
782 1 0 24 12 4
782 4 28 4 19 1
782 18 4 44 5 9
782 22 29 32 32 8
782 31 10 11 3 0
782 33 28 48 25 8
782 36 11 1 11 1
782 38 10 42 14 5
782 47 27 34 14 11
783 6 24 42 47 4
783 33 8 35 15 6
783 48 24 30 9 9
784 17 48 10 30 4
784 18 33 39 42 8
784 31 45 45 42 6
784 38 13 15 16 6
784 45 0 49 0 3
784 46 27 24 8 4
785 32 39 3 31 9
786 0 40 5 1 8
786 13 26 41 24 5
786 24 19 32 22 10
786 27 20 14 23 7
787 16 47 24 19 5
787 30 16 43 20 10
787 34 31 25 32 8
788 4 24 29 6 5
789 0 49 6 2 9
789 3 39 20 25 4
789 24 42 1 49 7
789 36 7 47 47 10
789 45 17 29 1 8
790 9 39 24 6 8
790 10 39 9 4 1
790 20 1 39 36 10
790 24 32 23 39 6
790 38 10 29 49 6
790 48 3 15 4 4
791 4 5 44 21 6
791 34 42 33 26 7
791 46 13 45 19 5
792 0 20 15 30 2
792 1 48 12 13 6
792 10 33 16 41 13
792 12 16 10 41 2
792 19 18 49 15 0
792 46 48 31 25 5
793 18 0 6 17 9
793 26 26 28 35 6
793 45 16 5 18 5
794 0 49 28 11 11
794 8 9 11 18 8
794 24 49 45 18 7
795 0 5 7 21 6
795 19 22 41 30 4
795 24 3 37 13 9
795 26 39 27 36 3
795 43 27 41 16 2
796 9 0 26 44 6
796 18 33 43 3 2
796 26 0 8 9 5
798 7 25 6 45 8
798 25 28 28 23 0
798 33 12 16 23 5
798 41 4 36 4 4
799 0 43 4 43 3
799 2 9 44 40 6
799 3 39 2 48 4
799 14 17 15 27 4
799 19 12 2 40 8
799 33 27 9 30 7
799 49 22 45 41 12
799 49 27 13 1 6
799 49 35 22 42 6
800 5 6 19 17 5
800 8 4 8 47 10
800 10 0 34 26 9
800 13 24 20 21 6
800 14 2 49 45 5
800 17 33 46 41 4
800 30 12 27 40 3
800 47 13 21 10 5
800 49 46 32 46 5
801 1 8 49 29 6
801 3 6 43 17 7
801 19 30 13 9 13
801 21 15 40 30 6
802 7 14 46 20 8
802 20 19 13 5 6
802 37 26 21 23 5
803 9 33 2 32 4
803 22 46 43 28 9
803 28 10 22 1 7
803 28 29 19 45 6
803 32 27 45 2 5
803 33 33 6 4 8
803 33 49 9 40 8
803 39 41 39 10 9
803 43 20 33 13 10
803 44 24 11 21 7
803 45 0 18 25 4
803 47 28 12 22 10
803 48 37 16 1 8
804 5 2 12 19 8
804 12 2 7 38 13
804 12 16 13 41 5
804 25 31 43 29 10
804 27 35 35 5 9
804 27 49 47 0 9
804 34 0 27 38 0
804 44 3 40 28 7
805 30 28 28 38 5
805 33 28 24 39 13
805 41 10 27 36 8
806 2 37 46 8 5
806 20 44 21 0 7
806 40 23 11 23 7
806 43 42 25 8 4
807 10 30 13 24 8
807 16 22 27 20 4
807 37 9 42 40 6
807 43 49 34 18 6
808 5 41 16 6 3
808 25 24 17 11 6
808 27 31 45 3 9
808 31 39 6 25 8
808 33 7 46 2 5
809 0 47 15 22 4
809 29 4 10 30 10
809 49 16 20 30 1
810 39 14 2 3 9
811 5 16 0 19 7
811 24 0 9 43 7
812 6 38 22 22 11
812 6 46 36 21 21
812 18 32 30 35 7
812 25 7 15 22 5
812 31 25 20 5 1
812 40 42 8 23 3
813 4 38 32 40 7
813 35 17 29 40 7
813 44 26 8 36 7
814 8 20 44 22 5
814 40 23 22 41 2
814 46 8 10 18 6
815 13 5 44 19 10
815 14 0 14 1 0
815 22 0 8 10 6
815 24 23 41 2 6
815 26 3 41 24 6
815 30 40 40 1 6
816 0 31 47 22 3
816 5 0 13 10 3
816 7 1 17 4 6
816 19 18 30 21 9
818 0 49 47 34 2
818 11 6 23 43 4
818 21 28 27 48 6
818 28 24 21 1 6
819 7 7 25 38 8
819 16 21 1 16 7
820 0 37 31 49 7
820 15 24 33 32 2
821 17 24 41 3 7
821 18 5 7 47 9
821 32 43 16 48 9
821 47 36 5 23 7
822 9 48 12 27 6
822 18 6 16 31 9
822 19 6 17 4 3
822 45 44 30 34 5
823 11 9 33 9 5
823 18 38 35 10 11
823 32 49 1 6 5
823 42 42 13 8 5
823 46 19 21 1 8
823 48 0 20 48 6
824 32 49 18 29 5
824 43 26 38 1 5
825 35 17 0 14 7
825 45 30 45 28 1
825 46 5 0 35 5
826 8 24 0 24 4
826 45 37 0 18 12
827 9 12 18 9 7
827 9 36 10 4 6
827 9 36 20 25 9
827 21 49 23 38 6
827 25 34 43 4 8
827 38 1 39 16 8
828 3 21 13 47 6
828 10 24 6 9 14
828 13 28 34 23 7
828 21 34 47 21 9
829 14 0 29 2 8
829 16 7 19 42 5
829 35 26 10 39 10
829 42 38 43 35 3
829 44 6 24 3 7
829 47 33 44 46 9
830 14 16 3 3 12
830 22 48 23 5 10
830 24 8 18 33 7
830 34 14 41 11 9
831 0 21 6 3 4
831 37 21 38 29 8
832 8 38 24 37 3
832 11 6 37 21 10
832 17 29 16 36 7
832 47 13 4 40 10
833 6 42 33 24 7
833 10 27 32 47 15
833 16 25 20 39 9
833 26 35 14 8 10
833 44 22 32 16 6
834 7 49 3 3 3
834 15 17 45 46 7
834 19 36 40 33 10
835 0 22 14 46 3
835 18 10 25 0 6
835 40 36 5 20 7
835 44 33 31 30 7
836 7 27 7 2 5
836 7 27 28 22 14
836 23 33 34 29 7
836 33 38 27 37 6
836 35 22 5 22 7
836 47 40 10 30 9
837 19 19 39 33 6
837 20 4 25 17 6
837 46 25 18 0 6
837 47 28 38 0 6
838 11 0 21 29 10
838 14 28 4 30 7
838 20 42 45 35 7
838 27 45 10 40 12
839 0 19 5 40 6
839 9 26 44 22 5
839 11 31 35 31 2
839 18 0 11 23 4
839 24 9 33 23 7
839 47 0 4 41 5
840 28 5 26 23 6
840 40 28 48 29 8
840 45 36 27 3 6
841 3 32 27 16 12
841 10 3 2 43 9
841 10 6 23 30 12
841 47 15 26 8 6
842 26 45 4 3 4
842 38 4 43 16 13
843 10 7 1 15 8
843 14 49 47 7 3
843 20 32 10 47 5
844 8 0 38 29 8
844 29 29 31 47 10
845 23 13 18 19 9
845 31 4 28 0 4
845 39 24 2 32 8
845 49 3 37 31 5
846 11 48 46 12 8
846 21 41 6 30 10
846 46 0 45 32 10
847 0 3 20 1 3
847 16 32 38 13 10
847 26 33 19 6 6
847 31 39 41 33 6
847 49 13 27 12 9
847 49 23 15 1 3
848 4 2 29 6 2
848 10 18 45 15 2
848 29 21 18 26 8
848 35 21 33 2 10
848 43 0 45 41 6
848 43 30 6 29 6
849 15 32 10 6 7
849 25 8 29 39 12
849 38 8 30 46 8
849 47 41 38 0 6
849 49 43 49 23 9
850 25 0 48 38 11
850 28 29 10 29 4
851 0 10 1 10 0
851 2 3 1 26 6
851 25 36 42 48 2
851 30 21 47 9 8
851 42 14 39 38 7
851 44 0 44 24 5
851 46 14 47 33 12
852 29 0 19 19 2
852 38 16 17 37 7
852 47 39 6 25 5
853 20 0 31 9 7
853 20 3 20 1 1
853 26 49 29 36 5
853 27 35 33 39 7
854 14 32 25 14 5
854 19 41 25 44 6
854 37 33 12 12 6
855 9 43 31 34 9
856 32 22 36 46 3
856 36 6 0 34 6
857 1 13 13 2 3
857 3 49 19 41 10
857 12 19 44 28 5
857 32 17 15 31 9
857 35 31 13 36 9
857 42 28 48 39 7
858 0 39 2 7 10
858 7 28 47 40 8
858 14 3 19 46 8
858 24 29 17 22 8
858 30 14 14 34 8
859 3 29 41 30 4
859 13 5 32 36 5
859 19 2 45 39 6
859 21 19 1 13 10
859 43 37 30 37 4
859 49 24 16 45 6
860 15 41 8 47 12
860 34 47 14 47 6
860 36 25 5 21 6
860 42 3 19 3 5
861 8 0 31 45 10
861 33 28 47 48 4
862 11 46 44 38 3
862 12 40 16 16 2
862 22 38 6 8 8
862 27 6 6 3 9
862 44 29 29 44 10
863 48 15 23 42 9
864 7 34 2 45 9
864 15 39 7 13 6
864 24 4 48 43 7
865 3 13 45 10 5
865 14 24 8 44 9
865 25 25 2 38 11
866 13 4 16 18 7
866 18 48 14 9 3
866 21 30 1 33 2
866 26 5 0 20 7
866 43 34 26 2 5
867 0 7 47 22 2
867 0 21 38 11 3
867 4 27 19 42 8
867 45 49 10 0 5
867 49 18 21 16 8
868 12 46 21 7 3
868 14 33 0 30 7
868 29 40 12 49 4
868 32 41 38 25 6
868 37 3 40 37 4
869 14 0 14 3 2
869 24 0 36 7 7
869 49 26 48 38 9
870 4 16 19 23 6
870 16 17 26 47 5
870 28 39 4 13 11
870 44 41 49 16 10
871 3 43 48 9 1
871 21 25 19 41 6
871 21 27 29 3 12
871 49 36 19 12 6
872 16 4 16 19 5
872 23 14 41 4 12
872 31 47 0 19 3
872 32 5 41 10 4
872 36 47 5 24 3
872 40 47 35 2 7
873 9 45 36 16 10
873 21 6 44 19 4
873 29 6 12 24 6
873 33 32 16 3 8
873 38 34 24 31 8
873 46 11 2 15 5
874 8 27 48 43 10
874 14 10 42 35 10
874 26 11 28 19 2
875 10 37 21 12 6
875 13 6 9 6 3
875 23 41 38 19 4
875 27 11 49 7 7
875 31 7 36 10 5
875 49 13 23 19 6
875 49 41 2 6 3
876 0 30 22 16 8
876 9 32 17 22 5
876 43 44 11 25 7
877 0 36 21 29 2
877 40 29 2 45 4
877 45 22 41 25 3
878 12 20 29 13 6
878 44 27 3 16 7
878 49 28 43 42 5
879 11 29 0 22 9
879 29 44 41 6 5
879 34 15 16 2 7
880 1 4 23 26 9
880 14 0 9 34 9
880 15 43 8 30 6
880 41 26 9 39 6
881 11 0 45 46 7
881 37 15 14 48 6
882 1 4 24 10 4
882 1 37 4 39 4
882 4 44 27 4 7
882 8 11 33 35 12
882 14 18 41 17 4
882 40 0 21 7 3
883 0 9 22 3 5
883 4 35 17 44 6
883 4 42 42 19 5
883 27 49 4 49 6
883 32 36 27 24 6
