100000 2000 10 100 0
1867 95 364 498 428 2
1867 102 219 55 46 6
1867 119 149 157 219 0
1867 143 326 56 210 3
1867 146 344 56 176 2
1867 181 124 319 321 2
1867 195 313 34 274 4
1867 196 102 445 434 7
1867 289 23 132 297 2
1867 308 283 474 332 8
1867 315 256 205 10 0
1867 318 153 184 151 9
1867 330 104 187 47 5
1867 356 28 96 379 0
1867 368 102 192 343 4
1867 411 164 281 216 2
1867 439 312 131 210 8
1867 441 375 162 490 0
1867 477 151 295 498 2
1867 498 310 354 174 5
1868 1 114 202 159 3
1868 1 382 251 257 5
1868 42 67 463 10 2
1868 85 334 156 368 1
1868 110 25 24 328 9
1868 123 310 269 435 2
1868 124 274 279 438 8
1868 146 204 247 16 4
1868 205 200 301 20 8
1868 206 195 358 467 4
1868 261 284 281 151 2
1868 262 399 174 296 2
1868 281 98 194 382 0
1868 281 381 142 443 0
1868 329 190 356 69 1
1868 340 383 96 223 0
1868 363 299 132 18 1
1868 366 430 122 349 3
1868 367 495 166 441 5
1868 419 8 395 462 3
1868 433 382 102 7 6
1868 449 273 216 96 3
1868 475 96 124 63 6
1869 47 202 264 285 7
1869 55 48 235 50 2
1869 67 127 135 132 5
1869 68 424 395 401 7
1869 110 272 91 272 7
1869 150 226 330 478 7
1869 212 276 169 211 2
1869 278 405 496 207 2
1869 287 296 286 428 4
1869 298 219 498 90 7
1869 301 286 461 102 1
1869 316 487 49 184 2
1869 323 114 333 27 6
1869 335 22 262 406 2
1869 432 28 373 407 2
1869 433 311 299 409 0
1869 472 308 35 298 4
1869 492 78 457 461 8
1870 10 335 431 491 7
1870 23 53 74 419 3
1870 56 468 217 203 0
1870 126 221 32 131 5
1870 132 240 37 72 6
1870 231 98 389 392 4
1870 259 478 65 113 0
1870 274 163 206 446 4
1870 279 360 451 51 3
1870 281 381 161 334 6
1870 303 24 197 82 6
1870 303 25 199 130 3
1870 310 4 98 210 2
1870 382 330 354 482 8
1870 425 464 274 155 5
1870 437 192 408 186 12
1870 443 353 49 91 9
1870 445 84 316 147 0
1870 451 14 42 96 9
1870 453 473 166 92 5
1870 461 91 262 14 6
1870 477 420 125 320 9
1870 481 299 3 350 3
1871 3 288 352 420 4
1871 50 442 315 325 6
1871 51 398 118 8 6
1871 80 126 222 170 10
1871 118 15 193 310 1
1871 186 409 154 74 2
1871 214 240 179 73 0
1871 224 150 226 251 6
1871 224 365 262 158 4
1871 243 415 440 82 0
1871 244 394 188 80 6
1871 246 492 345 69 8
1871 283 302 368 135 6
1871 395 244 311 230 9
1872 49 190 336 215 6
1872 52 88 431 207 4
1872 60 371 463 285 4
1872 73 488 405 152 1
1872 86 472 56 72 5
1872 96 313 318 216 5
1872 102 290 415 120 6
1872 120 66 165 99 1
1872 134 369 377 302 3
1872 171 380 407 368 8
1872 199 457 490 288 0
1872 205 37 86 43 9
1872 254 30 488 49 6
1872 258 336 400 45 5
1872 271 114 56 170 4
1872 315 284 203 26 5
1872 318 99 423 158 5
1872 322 311 87 330 6
1872 338 139 206 277 6
1872 354 397 202 418 6
1872 419 311 351 64 2
1872 437 436 335 383 11
1872 454 0 104 453 2
1872 461 265 443 298 1
1873 49 498 303 287 1
1873 64 95 34 98 5
1873 69 21 496 217 0
1873 72 252 25 371 4
1873 85 336 226 264 4
1873 130 324 17 454 1
1873 178 50 10 279 10
1873 180 168 64 91 10
1873 199 203 209 31 6
1873 231 400 17 60 7
1873 250 227 409 359 8
1873 262 431 316 284 3
1873 274 139 167 101 1
1873 296 0 484 149 4
1873 414 139 324 413 2
1873 420 257 174 57 7
1873 459 92 177 134 6
1873 484 73 490 135 0
1874 20 335 42 401 3
1874 29 101 367 443 6
1874 69 170 364 229 1
1874 115 352 44 320 2
1874 170 368 430 122 8
1874 175 103 62 451 4
1874 187 248 371 225 6
1874 238 394 318 216 7
1874 243 477 286 181 5
1874 255 345 9 273 7
1874 267 320 240 185 5
1874 333 203 403 484 5
1874 334 9 165 330 3
1874 385 121 328 143 0
1874 387 190 313 122 7
1874 387 461 83 279 9
1874 388 150 347 342 5
1874 432 348 473 409 7
1874 456 301 56 110 0
1874 468 87 210 77 6
1874 471 263 420 255 8
1874 491 5 32 425 4
1875 77 449 193 463 10
1875 89 271 80 421 11
1875 117 228 234 425 8
1875 147 207 98 25 11
1875 152 62 188 233 3
1875 154 111 168 320 5
1875 182 442 21 106 3
1875 195 454 282 188 4
1875 218 171 212 161 3
1875 222 353 161 399 7
1875 276 112 87 431 9
1875 282 229 56 317 6
1875 331 279 429 59 5
1875 344 207 47 143 2
1875 357 368 30 94 0
1875 397 111 386 187 3
1875 417 181 37 38 7
1875 422 312 145 243 4
1875 450 130 164 43 2
1876 12 224 364 3 2
1876 24 259 141 133 3
1876 35 436 375 228 1
1876 36 175 129 10 8
1876 79 101 467 10 5
1876 90 164 129 246 6
1876 115 384 49 89 3
1876 161 271 122 233 4
1876 170 216 362 41 9
1876 203 118 411 469 1
1876 221 160 196 13 2
1876 227 291 463 442 2
1876 236 232 160 295 5
1876 280 147 248 342 4
1876 298 346 96 380 0
1876 346 355 232 153 4
1876 349 96 106 273 0
1876 353 254 410 46 5
1876 376 63 269 323 8
1876 379 125 315 45 1
1876 414 255 304 65 3
1876 495 464 177 348 10
1877 13 208 398 383 6
1877 74 460 89 239 4
1877 82 439 241 234 6
1877 90 303 164 411 9
1877 102 76 123 384 3
1877 120 389 91 208 0
1877 143 362 344 477 6
1877 212 348 348 464 8
1877 220 458 463 48 3
1877 238 127 196 210 4
1877 256 283 475 71 0
1877 275 310 401 209 5
1877 284 129 311 188 0
1877 289 108 279 256 4
1877 366 68 303 311 0
1877 366 132 181 341 3
1877 396 334 270 144 7
1877 426 397 327 336 3
1877 445 246 424 222 3
1877 462 159 11 494 9
1877 475 143 462 110 7
1878 15 346 265 421 1
1878 60 235 248 249 14
1878 106 103 217 238 9
1878 130 341 246 263 1
1878 204 62 248 333 7
1878 213 357 430 355 2
1878 236 419 189 53 0
1878 273 122 200 494 6
1878 283 167 414 85 4
1878 304 113 320 171 10
1878 312 461 420 93 9
1878 335 451 444 379 1
1878 347 406 338 364 7
1878 348 464 429 497 3
1878 366 315 353 361 6
1878 460 499 479 108 1
1878 480 421 96 453 5
1878 482 477 326 423 4
1878 494 364 312 73 9
1879 6 422 291 318 4
1879 24 242 470 69 9
1879 32 208 450 90 5
1879 87 99 317 70 0
1879 90 254 108 204 0
1879 160 434 185 122 7
1879 162 199 303 91 0
1879 184 232 399 235 9
1879 243 329 370 317 5
1879 295 438 363 399 4
1879 297 199 246 182 4
1879 304 63 115 450 3
1879 369 203 327 116 3
1879 375 412 134 94 8
1879 390 196 190 195 7
1879 392 130 215 77 6
1879 402 202 403 199 3
1879 440 334 71 220 7
1879 487 293 298 148 7
1880 2 411 85 46 5
1880 4 188 167 327 7
1880 5 407 138 392 4
1880 53 151 380 190 2
1880 60 234 51 465 4
1880 65 368 450 342 5
1880 124 57 285 368 4
1880 150 317 298 259 7
1880 159 40 226 243 6
1880 216 270 88 28 1
1880 294 331 164 409 0
1880 295 361 177 171 7
1880 315 28 493 423 1
1880 326 306 486 328 6
1880 370 357 241 297 3
1881 35 355 382 30 6
1881 50 461 447 226 8
1881 52 49 185 312 6
1881 139 93 161 318 5
1881 144 329 418 56 6
1881 164 375 3 13 5
1881 168 293 44 100 6
1881 206 290 96 339 2
1881 215 57 196 308 3
1881 231 219 470 388 0
1881 237 209 448 338 11
1881 249 144 437 97 3
1881 298 490 114 333 6
1881 299 230 350 385 5
1881 302 440 494 449 4
1881 321 124 95 197 5
1881 326 59 268 312 9
1881 328 255 131 26 4
1881 342 197 143 277 10
1881 351 337 187 33 6
1881 388 185 149 425 2
1881 407 10 341 292 2
1881 410 58 337 466 11
1881 444 107 259 83 0
1881 466 482 250 319 3
1882 3 182 474 310 7
1882 9 152 229 404 6
1882 15 36 400 59 3
1882 18 37 99 340 3
1882 28 79 30 211 8
1882 66 309 460 39 5
1882 97 158 321 48 4
1882 110 346 201 312 3
1882 132 88 407 304 5
1882 179 111 33 413 5
1882 188 235 0 323 2
1882 322 9 246 336 6
1882 333 445 113 456 2
1882 420 111 140 415 3
1882 430 436 148 64 7
1882 431 158 75 254 5
1882 432 314 46 246 5
1882 480 216 324 312 0
1882 483 4 379 347 4
1883 15 167 42 370 5
1883 84 68 499 255 8
1883 90 167 419 366 6
1883 97 315 48 118 7
1883 104 161 304 322 6
1883 143 134 96 479 8
1883 176 286 252 362 5
1883 232 115 149 260 5
1883 243 83 243 381 7
1883 296 93 442 272 1
1883 344 100 234 433 5
1883 347 432 276 230 5
1883 369 122 227 1 1
1883 393 397 118 122 7
1883 399 39 170 212 5
1883 419 26 300 50 3
1883 449 13 271 69 4
1884 40 250 347 347 6
1884 63 432 156 123 6
1884 81 270 6 360 1
1884 125 426 262 277 8
1884 136 82 404 193 10
1884 157 5 31 340 3
1884 185 263 493 107 4
1884 200 7 255 245 4
1884 225 490 346 277 5
1884 230 104 245 375 3
1884 256 166 32 125 10
1884 296 499 182 20 8
1884 306 88 300 43 4
1884 325 183 454 141 1
1884 330 413 274 312 7
1884 418 73 26 354 3
1884 473 365 470 217 5
1884 485 242 212 194 2
1884 486 354 373 327 3
1884 492 342 124 317 3
1885 12 30 381 343 3
1885 24 252 278 13 0
1885 34 348 299 362 8
1885 51 149 264 47 2
1885 102 343 54 193 8
1885 142 162 252 326 0
1885 145 408 350 160 0
1885 160 2 304 143 5
1885 161 366 290 68 8
1885 163 39 129 442 2
1885 233 13 259 90 2
1885 235 312 496 480 3
1885 238 320 474 143 4
1885 244 438 340 494 4
1885 295 220 164 309 2
1885 319 100 198 217 3
1885 337 385 140 141 13
1885 347 230 286 154 4
1885 363 88 114 447 5
1885 376 24 2 289 6
1885 417 237 496 467 1
1885 451 219 104 291 11
1885 475 171 73 156 9
1886 13 37 427 375 2
1886 62 116 352 392 4
1886 65 187 383 22 4
1886 137 88 350 19 4
1886 148 192 277 252 6
1886 199 96 436 286 3
1886 204 169 451 20 2
1886 220 427 217 307 7
1886 242 74 311 389 0
1886 265 334 443 479 2
1886 279 341 172 2 10
1886 279 492 447 0 7
1886 288 136 136 110 2
1886 329 232 269 213 4
1886 332 96 9 474 0
1886 435 346 100 272 0
1886 487 267 186 25 5
1886 491 204 33 276 4
1886 492 79 403 353 7
1887 95 365 445 434 4
1887 106 163 193 281 2
1887 170 430 351 55 7
1887 175 209 183 269 8
1887 181 481 82 492 3
1887 182 164 293 287 0
1887 200 173 41 267 3
1887 253 420 226 207 1
1887 257 181 485 186 9
1887 268 462 290 347 3
1887 369 121 495 348 8
1887 381 257 21 429 4
1887 391 318 286 387 5
1887 393 25 256 276 1
1887 467 488 73 93 8
1887 469 364 434 389 1
1888 16 196 430 270 2
1888 66 228 326 457 5
1888 94 262 424 235 6
1888 101 414 167 52 7
1888 136 21 315 283 2
1888 148 310 43 479 0
1888 150 27 107 436 2
1888 189 145 212 3 6
1888 210 333 354 191 4
1888 231 14 64 113 0
1888 231 125 56 12 5
1888 258 30 313 75 1
1888 262 339 262 20 2
1888 264 110 332 335 0
1888 274 114 459 57 0
1888 277 160 432 51 5
1888 280 363 382 218 0
1888 325 284 405 492 2
1888 353 200 496 90 7
1888 359 88 118 143 9
1888 429 195 12 403 0
1888 440 102 492 208 4
1888 488 211 79 375 8
1889 15 317 195 366 4
1889 20 488 209 160 8
1889 25 331 295 54 11
1889 42 408 179 153 0
1889 76 303 382 141 1
1889 120 64 65 353 5
1889 140 192 312 3 10
1889 158 417 103 455 3
1889 213 310 208 58 3
1889 222 167 173 327 8
1889 242 49 68 314 4
1889 245 157 191 315 6
1889 250 348 37 489 8
1889 259 431 334 18 4
1889 305 59 321 326 9
1889 307 418 79 318 1
1889 330 146 395 91 3
1889 339 454 227 327 1
1889 356 213 494 446 4
1889 360 385 326 24 7
1889 367 214 279 119 2
1889 388 39 470 461 6
1889 420 2 405 350 3
1889 455 157 228 498 1
1889 462 464 269 369 5
1889 467 445 44 351 8
1889 472 118 301 109 6
1889 482 129 254 132 1
1889 485 250 124 353 3
1890 4 158 217 172 9
1890 6 172 296 310 2
1890 9 43 386 39 10
1890 11 95 425 8 4
1890 62 271 365 395 6
1890 84 399 154 56 7
1890 86 263 448 497 3
1890 89 282 137 426 7
1890 94 405 258 183 4
1890 141 253 206 107 7
1890 145 459 352 357 8
1890 145 472 370 12 3
1890 246 289 336 465 0
1890 263 70 16 146 5
1890 268 203 370 212 7
1890 313 224 88 235 6
1890 313 498 133 263 7
1890 388 316 202 430 7
1890 399 469 192 209 1
1890 427 302 85 422 3
1890 458 170 384 494 4
1890 479 9 356 289 3
1891 22 262 436 341 0
1891 56 187 491 8 9
1891 68 76 371 491 6
1891 82 161 111 299 5
1891 128 129 293 418 6
1891 180 261 269 33 4
1891 191 212 308 347 4
1891 207 429 437 261 0
1891 246 79 163 155 1
1891 280 242 125 71 0
1891 306 214 172 379 5
1891 312 261 156 112 5
1891 313 301 169 445 9
1891 383 274 479 214 2
1891 422 222 451 382 5
1891 425 245 403 1 5
1891 490 239 143 162 6
1892 28 486 95 99 3
1892 89 129 240 358 8
1892 102 412 320 301 10
1892 113 371 258 118 2
1892 142 227 291 258 7
1892 168 303 420 65 2
1892 168 397 130 12 9
1892 198 116 467 136 5
1892 202 82 461 438 10
1892 204 368 423 146 7
1892 225 44 481 306 4
1892 236 242 12 364 4
1892 262 183 441 239 5
1892 264 193 118 407 5
1892 269 328 284 236 4
1892 291 119 164 23 8
1892 306 244 486 186 6
1892 349 403 338 469 2
1892 351 285 427 302 2
1892 373 366 181 139 2
1892 440 24 485 54 4
1892 454 293 451 338 9
1892 486 403 351 248 5
1892 496 352 314 257 3
1893 34 282 469 236 6
1893 37 169 211 180 6
1893 47 36 415 364 1
1893 212 88 437 324 1
1893 220 202 161 325 8
1893 223 452 401 141 7
1893 233 38 118 310 7
1893 249 122 170 306 6
1893 258 329 297 285 5
1893 267 63 395 102 4
1893 301 125 473 256 9
1893 313 489 479 215 3
1893 320 496 356 291 1
1893 332 398 185 101 1
1893 342 30 26 261 4
1893 363 468 216 401 3
1893 381 92 396 283 9
1893 396 174 346 203 4
1893 442 233 105 28 3
1893 479 453 114 454 3
1893 484 465 224 277 5
1894 2 5 397 81 6
1894 14 45 265 100 7
1894 44 36 239 436 5
1894 49 402 260 80 4
1894 74 27 315 370 4
1894 88 284 497 435 5
1894 110 83 78 296 8
1894 177 184 218 134 9
1894 200 174 91 171 6
1894 205 307 461 479 7
1894 228 457 390 475 4
1894 335 36 69 157 5
1894 367 447 159 50 11
1894 401 392 126 372 7
1894 410 492 415 367 1
1894 439 125 123 67 2
1894 472 457 270 171 7
1894 483 376 495 311 8
1895 11 123 240 340 7
1895 54 162 228 4 4
1895 74 369 254 358 4
1895 82 357 213 107 2
1895 96 244 66 308 2
1895 105 411 457 288 5
1895 149 357 105 256 5
1895 164 359 269 12 2
1895 208 47 78 167 6
1895 288 479 54 47 2
1895 290 393 396 10 7
1895 295 244 236 248 4
1895 300 422 127 330 2
1895 301 191 345 144 7
1895 305 64 359 136 11
1895 388 56 351 433 2
1895 438 441 10 458 6
1896 24 197 371 30 6
1896 36 499 73 391 5
1896 42 320 256 86 3
1896 43 468 15 273 3
1896 51 148 139 385 3
1896 75 323 371 269 6
1896 88 465 100 281 4
1896 92 334 392 219 8
1896 115 470 241 225 8
1896 123 446 336 350 6
1896 125 366 465 394 3
1896 138 460 65 206 3
1896 139 411 184 170 8
1896 159 204 117 496 4
1896 201 472 165 349 2
1896 215 376 271 306 5
1896 238 260 375 459 6
1896 280 463 463 464 13
1896 293 430 85 44 5
1896 331 238 95 203 13
1896 333 319 167 48 0
1896 350 159 434 25 3
1896 364 68 354 272 3
1896 394 464 282 143 1
1896 445 262 439 283 7
1896 448 414 83 390 0
1896 479 190 142 256 7
1897 5 496 182 201 7
1897 38 443 80 90 0
1897 43 402 52 369 2
1897 123 467 430 480 7
1897 158 275 304 85 2
1897 172 3 398 188 3
1897 174 242 0 272 1
1897 183 314 434 119 6
1897 214 437 422 104 4
1897 325 99 261 356 1
1897 411 330 139 473 5
1897 440 299 460 347 7
1897 462 322 356 18 5
1897 488 48 107 127 2
1898 76 36 228 247 7
1898 97 395 409 356 8
1898 178 374 287 17 2
1898 215 248 329 440 0
1898 220 97 167 158 3
1898 250 352 78 373 4
1898 254 244 2 306 3
1898 259 171 214 266 4
1898 265 434 429 350 4
1898 266 490 185 157 0
1898 280 217 70 309 5
1898 296 277 442 31 4
1898 307 222 359 143 5
1898 348 194 62 142 11
1898 352 386 416 231 2
1898 381 126 194 211 6
1898 394 348 227 257 8
1898 408 153 390 454 3
1898 412 69 428 59 0
1898 415 383 294 462 8
1898 452 103 183 416 3
1898 476 419 365 88 4
1899 17 123 359 102 0
1899 66 181 194 392 3
1899 89 247 369 481 4
1899 135 273 262 211 4
1899 152 311 383 1 11
1899 152 373 261 201 3
1899 172 17 456 466 4
1899 223 136 4 449 2
1899 253 148 437 48 10
1899 260 362 238 164 1
1899 293 36 445 169 5
1899 347 255 428 226 5
1899 396 287 99 68 11
1899 438 290 235 484 4
1899 489 250 111 5 12
1899 492 320 342 496 3
1900 3 466 202 386 6
1900 19 397 404 48 5
1900 46 413 115 191 7
1900 93 80 314 50 8
1900 110 422 347 366 3
1900 162 46 1 95 8
1900 170 495 340 156 5
1900 217 49 71 401 6
1900 292 267 205 65 1
1900 305 275 278 132 4
1900 324 6 186 7 8
1900 332 310 432 202 1
1900 363 215 435 183 3
1900 395 238 351 405 1
1900 411 389 71 74 1
1900 430 292 111 294 6
1900 444 472 110 327 6
1900 465 63 4 381 6
1900 476 21 260 494 3
1900 481 31 422 440 1
1900 491 222 436 382 3
1900 499 369 239 438 4
1901 21 6 34 115 9
1901 25 81 207 104 5
1901 58 452 275 62 4
1901 78 294 193 206 8
1901 87 352 81 349 1
1901 99 491 253 366 4
1901 116 349 385 297 4
1901 135 446 272 366 2
1901 168 316 478 452 1
1901 205 482 389 322 3
1901 227 66 393 424 4
1901 228 340 383 75 4
1901 228 359 480 176 6
1901 233 368 33 166 0
1901 267 471 88 437 6
1901 330 322 342 375 3
1901 339 193 2 252 7
1901 386 109 56 33 0
1901 402 69 61 95 2
1901 402 374 156 447 9
1901 417 472 326 414 8
1901 419 262 164 13 8
1901 434 397 125 178 2
1901 484 234 337 496 4
1901 488 60 376 54 6
1902 45 349 194 490 0
1902 94 112 281 448 3
1902 133 83 470 164 2
1902 139 473 295 353 2
1902 148 299 440 347 6
1902 152 220 326 432 5
1902 178 367 60 248 0
1902 208 108 47 75 0
1902 208 261 67 345 4
1902 253 45 27 459 8
1902 255 59 486 312 4
1902 263 76 168 451 4
1902 265 201 446 274 2
1902 270 487 387 458 7
1902 299 230 232 270 5
1902 308 339 73 107 6
1902 309 391 151 274 5
1902 328 102 169 77 0
1902 337 481 169 101 3
1902 435 380 50 488 5
1902 485 413 327 484 1
1902 490 337 354 460 3
1902 499 246 193 13 2
1903 18 333 386 197 6
1903 35 388 16 149 6
1903 45 87 229 240 2
1903 110 473 32 319 4
1903 150 110 404 231 7
1903 162 242 414 347 6
1903 162 468 20 401 3
1903 214 307 461 59 5
1903 269 358 15 260 3
1903 281 94 475 241 6
1903 327 417 384 335 8
1903 370 425 83 249 3
1903 393 270 480 341 5
1903 410 198 297 105 0
1903 437 470 494 476 6
1903 472 496 72 369 2
1903 478 113 324 237 6
1904 3 277 221 354 7
1904 24 199 436 365 4
1904 73 4 128 460 5
1904 73 35 9 456 0
1904 78 375 275 87 6
1904 84 66 229 203 7
1904 96 443 403 190 5
1904 108 425 304 483 1
1904 109 373 72 438 0
1904 159 405 205 8 5
1904 173 328 58 194 7
1904 199 448 7 196 0
1904 268 358 314 214 5
1904 290 335 384 84 6
1904 290 389 461 281 7
1904 317 6 262 185 8
1904 393 305 407 383 7
1904 395 461 227 443 5
1904 407 34 161 396 3
1904 416 289 440 129 2
1904 423 101 69 140 13
1904 433 228 2 188 5
1905 43 160 471 401 1
1905 50 1 227 107 5
1905 63 233 154 377 4
1905 99 151 348 407 6
1905 114 274 79 409 2
1905 115 343 430 324 7
1905 124 49 429 237 7
1905 130 76 224 61 1
1905 144 38 398 304 0
1905 150 240 432 257 5
1905 157 99 356 487 4
1905 162 271 240 463 1
1905 207 459 54 164 6
1905 239 116 128 141 4
1905 242 88 384 334 0
1905 245 255 376 308 0
1905 287 61 414 194 6
1905 295 78 263 361 7
1905 299 340 453 468 6
1905 302 323 445 494 1
1905 321 433 271 230 3
1905 352 92 30 388 5
1905 382 334 329 427 8
1905 384 268 55 79 1
1905 407 103 133 395 6
1905 481 399 155 199 6
1906 3 403 411 201 3
1906 14 232 127 479 5
1906 42 154 397 493 0
1906 52 473 62 403 6
1906 76 36 191 475 0
1906 149 343 255 375 6
1906 162 220 141 13 10
1906 194 264 435 213 5
1906 239 447 122 82 5
1906 280 98 370 16 10
1906 281 226 434 372 5
1906 284 132 455 470 7
1906 291 80 92 405 4
1906 340 328 69 84 10
1906 349 212 80 122 0
1906 412 487 434 143 0
1906 452 65 6 254 0
1906 453 276 115 287 2
1907 7 283 285 250 4
1907 68 318 115 38 3
1907 79 144 426 380 1
1907 87 402 168 47 7
1907 89 197 185 85 1
1907 109 351 331 302 4
1907 115 25 431 493 3
1907 117 283 256 162 4
1907 124 252 290 162 3
1907 137 114 125 104 5
1907 197 86 1 89 7
1907 214 140 90 135 7
1907 216 82 96 405 5
1907 225 446 48 144 0
1907 302 428 288 475 1
1907 312 75 14 90 11
1907 328 489 229 486 3
1907 335 415 477 144 4
1907 348 273 311 406 1
1907 360 422 217 378 2
1907 421 71 20 441 7
1907 429 201 25 286 3
1907 442 317 390 297 8
1908 16 116 150 8 5
1908 27 144 105 316 1
1908 56 456 31 387 0
1908 58 381 251 402 6
1908 171 481 404 306 4
1908 190 166 223 248 6
1908 198 79 499 353 4
1908 234 54 227 352 2
1908 244 300 496 494 3
1908 273 63 73 443 7
1908 287 360 254 434 9
1908 291 89 273 203 0
1908 329 173 125 454 5
1908 369 427 487 498 4
1908 372 182 288 496 1
1908 395 461 217 231 4
1908 451 282 179 44 11
1908 459 104 454 165 6
1908 460 75 39 265 8
1908 476 152 355 76 7
1908 482 395 357 367 5
1908 488 376 228 275 4
1908 494 330 251 194 0
1909 10 233 431 96 4
1909 11 390 495 126 7
1909 80 451 199 84 6
1909 85 162 237 460 2
1909 86 123 259 84 3
1909 111 128 438 275 2
1909 125 482 21 96 1
1909 225 250 268 40 4
1909 259 16 232 372 5
1909 274 41 322 454 6
1909 279 271 179 195 5
1909 306 458 85 110 1
1909 378 393 37 384 4
1909 381 292 41 398 0
1909 400 60 345 459 5
1909 400 252 316 115 0
1909 426 377 410 150 7
1909 485 433 8 252 6
1909 498 73 13 484 10
1910 13 310 230 101 2
1910 27 146 236 33 0
1910 30 271 145 212 7
1910 57 386 432 380 5
1910 83 37 241 224 4
1910 97 339 357 216 1
1910 152 199 61 269 5
1910 157 96 176 108 1
1910 161 134 341 334 1
1910 185 60 68 117 2
1910 187 278 284 139 3
1910 221 202 33 327 5
1910 222 372 434 149 1
1910 223 250 155 109 5
1910 267 10 100 311 2
1910 276 149 259 79 3
1910 334 73 6 270 3
1910 372 299 210 187 2
1910 437 281 40 357 2
1910 471 403 92 459 7
1911 78 76 343 44 6
1911 81 446 454 194 2
1911 95 20 478 383 4
1911 149 224 355 187 8
1911 181 337 142 59 5
1911 201 220 405 422 6
1911 287 20 16 107 4
1911 291 304 351 479 7
1911 295 266 198 99 4
1911 338 447 249 160 5
1911 347 263 104 414 5
1911 353 110 439 175 5
1911 361 181 142 230 4
1911 390 411 451 67 13
1911 495 125 233 329 6
1911 496 488 455 203 1
1912 10 200 240 382 0
1912 23 279 168 320 6
1912 74 113 412 323 5
1912 84 395 475 220 5
1912 136 415 261 98 11
1912 142 32 382 322 12
1912 158 377 308 494 7
1912 227 460 130 79 8
1912 293 352 487 440 9
1912 347 121 404 104 4
1912 393 97 19 191 6
1912 404 400 421 475 5
1912 410 406 238 61 5
1912 457 103 31 85 4
1912 476 265 412 226 2
1913 111 466 206 5 7
1913 124 10 403 92 1
1913 144 367 116 470 4
1913 150 171 73 244 7
1913 200 132 34 151 2
1913 202 348 214 14 0
1913 207 61 166 374 5
1913 216 425 497 198 1
1913 218 299 270 413 0
1913 244 307 377 106 10
1913 258 7 239 81 3
1913 261 175 150 291 5
1913 266 12 435 493 8
1913 289 232 384 251 10
1913 316 442 203 60 2
1913 320 359 351 436 3
1913 338 126 48 50 0
1913 358 199 29 492 0
1913 403 230 250 196 0
1913 429 135 185 300 2
1913 430 243 124 434 4
1913 444 122 110 380 0
1913 493 306 208 440 2
1914 31 386 187 258 1
1914 33 1 371 88 9
1914 57 193 325 146 8
1914 58 51 92 97 6
1914 123 199 287 399 5
1914 157 266 496 120 4
1914 158 40 437 398 2
1914 183 453 485 55 5
1914 227 404 0 466 5
1914 255 293 115 52 6
1914 271 26 325 330 1
1914 284 2 466 476 6
1914 312 277 332 456 5
1914 362 137 0 340 6
1914 381 379 31 311 7
1914 383 432 69 399 5
1914 388 440 309 377 1
1914 391 408 111 136 8
1914 400 444 29 223 0
1914 469 372 399 65 4
1915 13 414 347 457 5
1915 45 116 225 290 4
1915 54 392 344 320 0
1915 74 385 128 322 5
1915 92 376 356 218 4
1915 98 327 112 297 6
1915 170 202 494 287 8
1915 185 247 303 399 5
1915 237 369 202 221 3
1915 257 225 244 350 5
1915 274 217 352 187 4
1915 445 444 36 499 11
1915 458 106 106 388 5
1915 484 102 177 102 1
1916 4 272 15 303 8
1916 59 126 438 433 5
1916 60 300 455 471 0
1916 82 65 279 480 8
1916 127 347 430 233 5
1916 159 448 187 172 7
1916 176 411 173 67 6
1916 216 112 479 426 9
1916 217 401 286 296 6
1916 234 451 83 300 0
1916 253 97 194 318 3
1916 253 456 392 493 1
1916 286 122 105 416 2
1916 287 246 144 234 5
1916 364 241 388 415 3
1916 366 122 411 338 6
1916 381 192 363 206 8
1916 410 404 14 245 6
1916 469 109 283 453 4
1917 17 39 206 195 10
1917 37 303 45 142 8
1917 63 342 308 403 1
1917 82 480 347 18 0
1917 176 275 263 118 3
1917 186 458 405 494 11
1917 243 151 112 14 8
1917 297 155 300 451 7
1917 312 35 36 98 10
1917 340 80 50 155 2
1917 414 425 424 110 5
1917 442 223 388 8 9
1917 451 19 411 382 3
1917 489 6 255 111 2
1918 20 327 410 73 2
1918 48 30 338 218 6
1918 50 173 219 70 9
1918 135 210 191 248 3
1918 141 263 198 388 3
1918 142 219 82 0 9
1918 150 232 422 384 2
1918 160 58 266 23 2
1918 163 294 272 219 8
1918 190 221 291 382 5
1918 193 73 355 161 4
1918 195 374 323 332 8
1918 215 3 33 214 5
1918 225 149 452 436 7
1918 230 479 189 170 6
1918 249 261 64 102 3
1918 264 131 442 450 9
1918 268 189 94 301 4
1918 272 266 171 278 7
1918 278 396 298 229 4
1918 345 56 248 290 4
1918 358 432 393 47 4
1918 368 360 135 99 5
1918 377 209 340 151 4
1918 389 484 194 259 7
1918 394 370 428 9 5
1918 399 42 43 66 2
1918 417 260 463 240 0
1918 455 340 259 82 1
1918 469 91 69 27 10
1918 487 89 403 478 3
1919 56 39 194 410 5
1919 100 277 187 337 2
1919 107 183 418 202 0
1919 108 261 471 49 6
1919 126 193 117 359 5
1919 130 67 54 380 1
1919 133 132 428 306 3
1919 137 471 434 351 3
1919 156 263 358 410 2
1919 252 258 58 255 7
1919 281 206 255 281 6
1919 288 259 244 264 10
1919 293 264 123 206 8
1919 294 293 413 124 4
1919 376 364 172 106 7
1919 411 230 389 373 6
1919 425 425 51 8 3
1919 453 323 377 414 6
1919 467 44 195 219 3
1919 476 182 124 320 3
